instrument	cruise	id	date	quantile	beads_fsc_small	beads_D1	beads_D2	width	notch_small_D1	notch_small_D2	notch_large_D1	notch_large_D2	offset_small_D1	offset_small_D2	offset_large_D1	offset_large_D2
130	TN450	744dcfd7-1d85-42cf-ad96-22084c6db1d7	2026-04-10T17:55:51+00:00	50.0	54768.0	36168.0	35272.0	10000.0	0.66	0.644	1.635	1.632	0.0	0.0	-53377.0	-54109.0
130	TN450	744dcfd7-1d85-42cf-ad96-22084c6db1d7	2026-04-10T17:55:51+00:00	97.5	55044.0	35712.0	34548.0	10000.0	0.649	0.628	1.63	1.627	0.0	0.0	-54009.0	-55008.0
130	TN450	208cc037-3c11-45d5-8a19-bca649f6621e	2026-04-10T17:55:51+00:00	2.5	54468.0	36980.0	36672.0	10000.0	0.679	0.673	1.64	1.637	0.0	0.0	-52347.0	-52492.0
130	TN450	208cc037-3c11-45d5-8a19-bca649f6621e	2026-04-10T17:55:51+00:00	50.0	54784.0	36648.0	36016.0	10000.0	0.669	0.657	1.635	1.632	0.0	0.0	-52923.0	-53391.0
130	TN450	208cc037-3c11-45d5-8a19-bca649f6621e	2026-04-10T17:55:51+00:00	97.5	55088.0	36272.0	35372.0	10000.0	0.658	0.642	1.63	1.627	0.0	0.0	-53521.0	-54256.0
130	TN450	b3ad2d0f-865f-441d-b81e-d3e83f406083	2026-04-10T17:55:51+00:00	2.5	54580.0	37104.0	36288.0	10000.0	0.68	0.665	1.64	1.637	0.0	0.0	-52407.0	-53059.0
130	TN450	b3ad2d0f-865f-441d-b81e-d3e83f406083	2026-04-10T17:55:51+00:00	50.0	54912.0	36800.0	35600.0	10000.0	0.67	0.648	1.635	1.632	0.0	0.0	-52981.0	-54016.0
130	TN450	b3ad2d0f-865f-441d-b81e-d3e83f406083	2026-04-10T17:55:51+00:00	97.5	55216.0	36296.0	34960.0	10000.0	0.657	0.633	1.63	1.627	0.0	0.0	-53706.0	-54876.0
130	TN450	85646053-b071-4809-96b9-2bf9f13b7e24	2026-04-10T17:55:51+00:00	2.5	54448.0	37200.0	36776.0	10000.0	0.683	0.675	1.64	1.637	0.0	0.0	-52094.0	-52355.0
130	TN450	85646053-b071-4809-96b9-2bf9f13b7e24	2026-04-10T17:55:51+00:00	50.0	54800.0	36752.0	36144.0	10000.0	0.671	0.66	1.635	1.632	0.0	0.0	-52846.0	-53289.0
130	TN450	85646053-b071-4809-96b9-2bf9f13b7e24	2026-04-10T17:55:51+00:00	97.5	55104.0	36240.0	35472.0	10000.0	0.658	0.644	1.63	1.627	0.0	0.0	-53579.0	-54182.0
130	TN450	bf8a9769-7eb6-424a-a218-fb87e3d03d80	2026-04-10T17:55:51+00:00	2.5	54572.0	36368.0	36800.0	10000.0	0.666	0.674	1.64	1.637	0.0	0.0	-53130.0	-52534.0
130	TN450	bf8a9769-7eb6-424a-a218-fb87e3d03d80	2026-04-10T17:55:51+00:00	50.0	54840.0	35840.0	36288.0	10000.0	0.654	0.662	1.635	1.632	0.0	0.0	-53823.0	-53210.0
130	TN450	bf8a9769-7eb6-424a-a218-fb87e3d03d80	2026-04-10T17:55:51+00:00	97.5	55152.0	35376.0	35632.0	10000.0	0.641	0.646	1.63	1.627	0.0	0.0	-54521.0	-54100.0
130	TN450	a61289c6-a059-44b4-b879-734f94520a9d	2026-04-10T17:55:51+00:00	2.5	54488.0	36424.0	36064.0	10000.0	0.668	0.662	1.64	1.637	0.0	0.0	-52936.0	-53132.0
130	TN450	a61289c6-a059-44b4-b879-734f94520a9d	2026-04-10T17:55:51+00:00	50.0	54784.0	36016.0	35456.0	10000.0	0.657	0.647	1.635	1.632	0.0	0.0	-53555.0	-53951.0
130	TN450	a61289c6-a059-44b4-b879-734f94520a9d	2026-04-10T17:55:51+00:00	97.5	55072.0	35528.0	34824.0	10000.0	0.645	0.632	1.63	1.627	0.0	0.0	-54239.0	-54778.0
130	TN450	07be00b1-df15-41e8-8699-70f19c908a2a	2026-04-10T17:55:51+00:00	2.5	54352.0	35928.0	35712.0	10000.0	0.661	0.657	1.64	1.637	0.0	0.0	-53209.0	-53262.0
130	TN450	07be00b1-df15-41e8-8699-70f19c908a2a	2026-04-10T17:55:51+00:00	50.0	54704.0	35360.0	34640.0	10000.0	0.646	0.633	1.635	1.632	0.0	0.0	-54081.0	-54636.0
130	TN450	07be00b1-df15-41e8-8699-70f19c908a2a	2026-04-10T17:55:51+00:00	97.5	54976.0	34968.0	33192.0	10000.0	0.636	0.604	1.63	1.627	0.0	0.0	-54642.0	-56253.0
130	TN450	550aa75e-075b-49e0-b709-2a37df6ef981	2026-04-10T17:55:51+00:00	2.5	54320.0	36592.0	36248.0	10000.0	0.674	0.667	1.64	1.637	0.0	0.0	-52492.0	-52673.0
130	TN450	550aa75e-075b-49e0-b709-2a37df6ef981	2026-04-10T17:55:51+00:00	50.0	54656.0	35952.0	35424.0	10000.0	0.658	0.648	1.635	1.632	0.0	0.0	-53410.0	-53774.0
130	TN450	550aa75e-075b-49e0-b709-2a37df6ef981	2026-04-10T17:55:51+00:00	97.5	54960.0	35400.0	34784.0	10000.0	0.644	0.633	1.63	1.627	0.0	0.0	-54184.0	-54635.0
130	TN450	96217e68-c7ce-4478-b03f-28d14a83a200	2026-04-10T17:55:51+00:00	2.5	54448.0	36680.0	36828.0	10000.0	0.674	0.676	1.64	1.637	0.0	0.0	-52614.0	-52303.0
130	TN450	96217e68-c7ce-4478-b03f-28d14a83a200	2026-04-10T17:55:51+00:00	50.0	54816.0	36224.0	36080.0	10000.0	0.661	0.658	1.635	1.632	0.0	0.0	-53400.0	-53379.0
130	TN450	96217e68-c7ce-4478-b03f-28d14a83a200	2026-04-10T17:55:51+00:00	97.5	55104.0	35768.0	35300.0	10000.0	0.649	0.641	1.63	1.627	0.0	0.0	-54051.0	-54354.0
130	TN450	b603378a-a2c7-463c-9e30-d131d94f2e3c	2026-04-10T17:55:51+00:00	2.5	54560.0	36960.0	37168.0	10000.0	0.677	0.681	1.64	1.637	0.0	0.0	-52518.0	-52146.0
130	TN450	b603378a-a2c7-463c-9e30-d131d94f2e3c	2026-04-10T17:55:51+00:00	50.0	54880.0	36560.0	36528.0	10000.0	0.666	0.666	1.635	1.632	0.0	0.0	-53168.0	-53036.0
130	TN450	b603378a-a2c7-463c-9e30-d131d94f2e3c	2026-04-10T17:55:51+00:00	97.5	55184.0	36080.0	35824.0	10000.0	0.654	0.649	1.63	1.627	0.0	0.0	-53869.0	-53960.0
130	TN450	b1a01b30-51ef-433a-a631-5be5e9393e19	2026-04-10T17:55:51+00:00	2.5	54496.0	36928.0	38112.0	10000.0	0.678	0.699	1.64	1.637	0.0	0.0	-52445.0	-51097.0
130	TN450	b1a01b30-51ef-433a-a631-5be5e9393e19	2026-04-10T17:55:51+00:00	50.0	54832.0	36560.0	37536.0	10000.0	0.667	0.685	1.635	1.632	0.0	0.0	-53090.0	-51949.0
130	TN450	b1a01b30-51ef-433a-a631-5be5e9393e19	2026-04-10T17:55:51+00:00	97.5	55152.0	36256.0	36848.0	10000.0	0.657	0.668	1.63	1.627	0.0	0.0	-53641.0	-52884.0
130	TN450	cd32d577-6116-4329-925b-95ebe5a182f1	2026-04-10T17:55:51+00:00	2.5	54512.0	36924.0	37544.0	10000.0	0.677	0.689	1.64	1.637	0.0	0.0	-52475.0	-51692.0
130	TN450	cd32d577-6116-4329-925b-95ebe5a182f1	2026-04-10T17:55:51+00:00	50.0	54880.0	36544.0	36776.0	10000.0	0.666	0.67	1.635	1.632	0.0	0.0	-53184.0	-52788.0
130	TN450	cd32d577-6116-4329-925b-95ebe5a182f1	2026-04-10T17:55:51+00:00	97.5	55204.0	36120.0	35800.0	10000.0	0.654	0.649	1.63	1.627	0.0	0.0	-53862.0	-54016.0
130	TN450	1f0b0e8f-65d5-429f-b2e3-e974996e12ac	2026-04-10T17:55:51+00:00	2.5	54512.0	36924.0	37544.0	10000.0	0.677	0.689	1.64	1.637	0.0	0.0	-52475.0	-51692.0
130	TN450	1f0b0e8f-65d5-429f-b2e3-e974996e12ac	2026-04-10T17:55:51+00:00	50.0	54880.0	36544.0	36776.0	10000.0	0.666	0.67	1.635	1.632	0.0	0.0	-53184.0	-52788.0
130	TN450	1f0b0e8f-65d5-429f-b2e3-e974996e12ac	2026-04-10T17:55:51+00:00	97.5	55204.0	36120.0	35800.0	10000.0	0.654	0.649	1.63	1.627	0.0	0.0	-53862.0	-54016.0
130	TN450	fed658fb-656b-463c-942a-458ccf3bd807	2026-04-10T17:55:51+00:00	2.5	54512.0	36924.0	37544.0	10000.0	0.677	0.689	1.64	1.637	0.0	0.0	-52475.0	-51692.0
130	TN450	fed658fb-656b-463c-942a-458ccf3bd807	2026-04-10T17:55:51+00:00	50.0	54880.0	36544.0	36776.0	10000.0	0.666	0.67	1.635	1.632	0.0	0.0	-53184.0	-52788.0
130	TN450	fed658fb-656b-463c-942a-458ccf3bd807	2026-04-10T17:55:51+00:00	97.5	55204.0	36120.0	35800.0	10000.0	0.654	0.649	1.63	1.627	0.0	0.0	-53862.0	-54016.0
130	TN450	6563951b-95f8-4f46-a26e-7c6838ceee34	2026-04-10T17:55:51+00:00	2.5	54512.0	36924.0	37544.0	10000.0	0.677	0.689	1.64	1.637	0.0	0.0	-52475.0	-51692.0
130	TN450	6563951b-95f8-4f46-a26e-7c6838ceee34	2026-04-10T17:55:51+00:00	50.0	54880.0	36544.0	36776.0	10000.0	0.666	0.67	1.635	1.632	0.0	0.0	-53184.0	-52788.0
130	TN450	6563951b-95f8-4f46-a26e-7c6838ceee34	2026-04-10T17:55:51+00:00	97.5	55204.0	36120.0	35800.0	10000.0	0.654	0.649	1.63	1.627	0.0	0.0	-53862.0	-54016.0
130	TN450	68b99bed-e411-4708-ac17-d55cd0636a88	2026-04-10T17:55:51+00:00	2.5	54512.0	36924.0	37544.0	10000.0	0.677	0.689	1.64	1.637	0.0	0.0	-52475.0	-51692.0
130	TN450	68b99bed-e411-4708-ac17-d55cd0636a88	2026-04-10T17:55:51+00:00	50.0	54880.0	36544.0	36776.0	10000.0	0.666	0.67	1.635	1.632	0.0	0.0	-53184.0	-52788.0
130	TN450	68b99bed-e411-4708-ac17-d55cd0636a88	2026-04-10T17:55:51+00:00	97.5	55204.0	36120.0	35800.0	10000.0	0.654	0.649	1.63	1.627	0.0	0.0	-53862.0	-54016.0
130	TN450	e9e3853b-479d-4343-9783-a16e2db3413f	2026-04-10T17:55:51+00:00	2.5	54512.0	36924.0	37544.0	10000.0	0.677	0.689	1.64	1.637	0.0	0.0	-52475.0	-51692.0
130	TN450	e9e3853b-479d-4343-9783-a16e2db3413f	2026-04-10T17:55:51+00:00	50.0	54880.0	36544.0	36776.0	10000.0	0.666	0.67	1.635	1.632	0.0	0.0	-53184.0	-52788.0
130	TN450	e9e3853b-479d-4343-9783-a16e2db3413f	2026-04-10T17:55:51+00:00	97.5	55204.0	36120.0	35800.0	10000.0	0.654	0.649	1.63	1.627	0.0	0.0	-53862.0	-54016.0
130	TN450	ddc8f7d9-9741-4d1f-aa1c-afc05613ebd5	2026-04-10T17:55:51+00:00	2.5	56132.0	38356.0	40896.0	10000.0	0.683	0.729	1.64	1.637	0.0	0.0	-53700.0	-50992.0
130	TN450	ddc8f7d9-9741-4d1f-aa1c-afc05613ebd5	2026-04-10T17:55:51+00:00	50.0	56552.0	38072.0	40608.0	10000.0	0.673	0.718	1.635	1.632	0.0	0.0	-54390.0	-51684.0
130	TN450	ddc8f7d9-9741-4d1f-aa1c-afc05613ebd5	2026-04-10T17:55:51+00:00	97.5	57088.0	37564.0	39184.0	10000.0	0.658	0.686	1.63	1.627	0.0	0.0	-55489.0	-53698.0
130	TN450	4147e475-a62c-42d5-aec8-ddc122fedfed	2026-04-10T17:55:51+00:00	2.5	56132.0	38356.0	40896.0	10000.0	0.683	0.729	1.64	1.637	0.0	0.0	-53700.0	-50992.0
130	TN450	4147e475-a62c-42d5-aec8-ddc122fedfed	2026-04-10T17:55:51+00:00	50.0	56552.0	38072.0	40608.0	10000.0	0.673	0.718	1.635	1.632	0.0	0.0	-54390.0	-51684.0
130	TN450	4147e475-a62c-42d5-aec8-ddc122fedfed	2026-04-10T17:55:51+00:00	97.5	57088.0	37564.0	39184.0	10000.0	0.658	0.686	1.63	1.627	0.0	0.0	-55489.0	-53698.0
130	TN450	73ba476c-aae3-4276-bc89-a869097d4a16	2026-04-10T17:55:51+00:00	2.5	56132.0	38356.0	40896.0	10000.0	0.683	0.729	1.64	1.637	0.0	0.0	-53700.0	-50992.0
130	TN450	73ba476c-aae3-4276-bc89-a869097d4a16	2026-04-10T17:55:51+00:00	50.0	56552.0	38072.0	40608.0	10000.0	0.673	0.718	1.635	1.632	0.0	0.0	-54390.0	-51684.0
130	TN450	73ba476c-aae3-4276-bc89-a869097d4a16	2026-04-10T17:55:51+00:00	97.5	57088.0	37564.0	39184.0	10000.0	0.658	0.686	1.63	1.627	0.0	0.0	-55489.0	-53698.0
130	TN450	8ccf0080-1b2f-4230-ab43-325774ac06b3	2026-04-10T17:55:51+00:00	2.5	56132.0	38356.0	40896.0	10000.0	0.683	0.729	1.64	1.637	0.0	0.0	-53700.0	-50992.0
130	TN450	8ccf0080-1b2f-4230-ab43-325774ac06b3	2026-04-10T17:55:51+00:00	50.0	56552.0	38072.0	40608.0	10000.0	0.673	0.718	1.635	1.632	0.0	0.0	-54390.0	-51684.0
130	TN450	8ccf0080-1b2f-4230-ab43-325774ac06b3	2026-04-10T17:55:51+00:00	97.5	57088.0	37564.0	39184.0	10000.0	0.658	0.686	1.63	1.627	0.0	0.0	-55489.0	-53698.0
130	TN450	632b424c-b59a-433e-9e8f-152d33b494a7	2026-04-10T17:55:51+00:00	2.5	56132.0	38356.0	40896.0	10000.0	0.683	0.729	1.64	1.637	0.0	0.0	-53700.0	-50992.0
130	TN450	632b424c-b59a-433e-9e8f-152d33b494a7	2026-04-10T17:55:51+00:00	50.0	56552.0	38072.0	40608.0	10000.0	0.673	0.718	1.635	1.632	0.0	0.0	-54390.0	-51684.0
130	TN450	632b424c-b59a-433e-9e8f-152d33b494a7	2026-04-10T17:55:51+00:00	97.5	57088.0	37564.0	39184.0	10000.0	0.658	0.686	1.63	1.627	0.0	0.0	-55489.0	-53698.0
130	TN450	0a5bf9f8-9e6a-465f-9442-19146be7e00d	2026-04-10T17:55:51+00:00	2.5	56132.0	38356.0	40896.0	10000.0	0.683	0.729	1.64	1.637	0.0	0.0	-53700.0	-50992.0
130	TN450	0a5bf9f8-9e6a-465f-9442-19146be7e00d	2026-04-10T17:55:51+00:00	50.0	56552.0	38072.0	40608.0	10000.0	0.673	0.718	1.635	1.632	0.0	0.0	-54390.0	-51684.0
130	TN450	0a5bf9f8-9e6a-465f-9442-19146be7e00d	2026-04-10T17:55:51+00:00	97.5	57088.0	37564.0	39184.0	10000.0	0.658	0.686	1.63	1.627	0.0	0.0	-55489.0	-53698.0
130	TN450	a5230ea1-35a9-4d22-b8df-08231548b917	2026-04-10T17:55:51+00:00	2.5	56464.0	38256.0	40112.0	10000.0	0.678	0.71	1.64	1.637	0.0	0.0	-54344.0	-52319.0
130	TN450	a5230ea1-35a9-4d22-b8df-08231548b917	2026-04-10T17:55:51+00:00	50.0	56992.0	37840.0	39840.0	10000.0	0.664	0.699	1.635	1.632	0.0	0.0	-55341.0	-53170.0
130	TN450	a5230ea1-35a9-4d22-b8df-08231548b917	2026-04-10T17:55:51+00:00	97.5	57424.0	37552.0	38896.0	10000.0	0.654	0.677	1.63	1.627	0.0	0.0	-56049.0	-54532.0
130	TN450	598e8b58-c532-4f02-9bbb-48dbf73a60d3	2026-04-10T17:55:51+00:00	2.5	56720.0	37720.0	35124.0	10000.0	0.665	0.619	1.64	1.637	0.0	0.0	-55300.0	-57726.0
130	TN450	598e8b58-c532-4f02-9bbb-48dbf73a60d3	2026-04-10T17:55:51+00:00	50.0	57208.0	37520.0	34472.0	10000.0	0.656	0.603	1.635	1.632	0.0	0.0	-56015.0	-58891.0
130	TN450	598e8b58-c532-4f02-9bbb-48dbf73a60d3	2026-04-10T17:55:51+00:00	97.5	57708.0	37284.0	33880.0	10000.0	0.646	0.587	1.63	1.627	0.0	0.0	-56780.0	-60010.0
130	TN450	a5d15cd4-94b1-4fef-b4fd-aa2df07caf85	2026-04-10T17:55:51+00:00	2.5	56460.0	38440.0	34580.0	10000.0	0.681	0.612	1.64	1.637	0.0	0.0	-54154.0	-57845.0
130	TN450	a5d15cd4-94b1-4fef-b4fd-aa2df07caf85	2026-04-10T17:55:51+00:00	50.0	57144.0	38120.0	33792.0	10000.0	0.667	0.591	1.635	1.632	0.0	0.0	-55310.0	-59467.0
130	TN450	a5d15cd4-94b1-4fef-b4fd-aa2df07caf85	2026-04-10T17:55:51+00:00	97.5	57648.0	37752.0	32968.0	10000.0	0.655	0.572	1.63	1.627	0.0	0.0	-56214.0	-60825.0
130	TN450	fd480fb6-1acb-4852-bbe5-74ab9328987d	2026-04-10T17:55:51+00:00	2.5	57104.0	37888.0	39392.0	10000.0	0.663	0.69	1.64	1.637	0.0	0.0	-55762.0	-54087.0
130	TN450	fd480fb6-1acb-4852-bbe5-74ab9328987d	2026-04-10T17:55:51+00:00	50.0	57600.0	37648.0	38336.0	10000.0	0.654	0.666	1.635	1.632	0.0	0.0	-56528.0	-55667.0
130	TN450	fd480fb6-1acb-4852-bbe5-74ab9328987d	2026-04-10T17:55:51+00:00	97.5	58160.0	37408.0	37792.0	10000.0	0.643	0.65	1.63	1.627	0.0	0.0	-57392.0	-56834.0
130	TN450	2b458793-5ec1-4d82-b64e-670d90c4218a	2026-04-10T17:55:51+00:00	2.5	57088.0	38060.0	37856.0	10000.0	0.667	0.663	1.64	1.637	0.0	0.0	-55564.0	-55597.0
130	TN450	2b458793-5ec1-4d82-b64e-670d90c4218a	2026-04-10T17:55:51+00:00	50.0	57728.0	37704.0	37016.0	10000.0	0.653	0.641	1.635	1.632	0.0	0.0	-56681.0	-57196.0
130	TN450	2b458793-5ec1-4d82-b64e-670d90c4218a	2026-04-10T17:55:51+00:00	97.5	58112.0	37368.0	35444.0	10000.0	0.643	0.61	1.63	1.627	0.0	0.0	-57354.0	-59104.0
130	TN450	f0333103-a2e1-4997-9df0-2b3c8b0765b0	2026-04-10T17:55:51+00:00	2.5	57224.0	38424.0	39884.0	10000.0	0.671	0.697	1.64	1.637	0.0	0.0	-55423.0	-53791.0
130	TN450	f0333103-a2e1-4997-9df0-2b3c8b0765b0	2026-04-10T17:55:51+00:00	50.0	57880.0	38128.0	35752.0	10000.0	0.659	0.618	1.635	1.632	0.0	0.0	-56505.0	-58708.0
130	TN450	f0333103-a2e1-4997-9df0-2b3c8b0765b0	2026-04-10T17:55:51+00:00	97.5	58240.0	37784.0	34712.0	10000.0	0.649	0.596	1.63	1.627	0.0	0.0	-57147.0	-60044.0
130	TN450	97096b67-3d5c-4d66-bb7d-b53c1d10d628	2026-04-10T17:55:51+00:00	2.5	57072.0	38312.0	41304.0	10000.0	0.671	0.724	1.64	1.637	0.0	0.0	-55286.0	-52122.0
130	TN450	97096b67-3d5c-4d66-bb7d-b53c1d10d628	2026-04-10T17:55:51+00:00	50.0	57696.0	37888.0	40752.0	10000.0	0.657	0.706	1.635	1.632	0.0	0.0	-56444.0	-53407.0
130	TN450	97096b67-3d5c-4d66-bb7d-b53c1d10d628	2026-04-10T17:55:51+00:00	97.5	58256.0	37696.0	40112.0	10000.0	0.647	0.689	1.63	1.627	0.0	0.0	-57261.0	-54670.0
130	TN450	d3d84de0-9d33-47f4-a853-e155610acb78	2026-04-10T17:55:51+00:00	2.5	57056.0	39152.0	40388.0	10000.0	0.686	0.708	1.64	1.637	0.0	0.0	-54419.0	-53012.0
130	TN450	d3d84de0-9d33-47f4-a853-e155610acb78	2026-04-10T17:55:51+00:00	50.0	57576.0	38896.0	39656.0	10000.0	0.676	0.689	1.635	1.632	0.0	0.0	-55240.0	-54308.0
130	TN450	d3d84de0-9d33-47f4-a853-e155610acb78	2026-04-10T17:55:51+00:00	97.5	58280.0	38592.0	38852.0	10000.0	0.662	0.667	1.63	1.627	0.0	0.0	-56404.0	-55969.0
130	TN450	49ce221b-d2fd-4605-af44-eef88f21fc23	2026-04-10T17:55:51+00:00	2.5	56704.0	39456.0	40328.0	10000.0	0.696	0.711	1.64	1.637	0.0	0.0	-53538.0	-52496.0
130	TN450	49ce221b-d2fd-4605-af44-eef88f21fc23	2026-04-10T17:55:51+00:00	50.0	57312.0	39008.0	39624.0	10000.0	0.681	0.691	1.635	1.632	0.0	0.0	-54697.0	-53909.0
130	TN450	49ce221b-d2fd-4605-af44-eef88f21fc23	2026-04-10T17:55:51+00:00	97.5	57952.0	38624.0	38584.0	10000.0	0.666	0.666	1.63	1.627	0.0	0.0	-55837.0	-55703.0
130	TN450	b68b2c21-c281-42d5-b69a-b7ee17b94082	2026-04-10T17:55:51+00:00	2.5	57312.0	38384.0	37304.0	10000.0	0.67	0.651	1.64	1.637	0.0	0.0	-55607.0	-56515.0
130	TN450	b68b2c21-c281-42d5-b69a-b7ee17b94082	2026-04-10T17:55:51+00:00	50.0	58000.0	37896.0	36272.0	10000.0	0.653	0.625	1.635	1.632	0.0	0.0	-56934.0	-58384.0
130	TN450	b68b2c21-c281-42d5-b69a-b7ee17b94082	2026-04-10T17:55:51+00:00	97.5	58416.0	37584.0	35332.0	10000.0	0.643	0.605	1.63	1.627	0.0	0.0	-57634.0	-59710.0
130	TN450	00d3cc11-c918-4e8a-902e-e060b07dedda	2026-04-10T17:55:51+00:00	2.5	56632.0	39120.0	41344.0	10000.0	0.691	0.73	1.64	1.637	0.0	0.0	-53756.0	-51362.0
130	TN450	00d3cc11-c918-4e8a-902e-e060b07dedda	2026-04-10T17:55:51+00:00	50.0	57344.0	38784.0	40560.0	10000.0	0.676	0.707	1.635	1.632	0.0	0.0	-54973.0	-53025.0
130	TN450	00d3cc11-c918-4e8a-902e-e060b07dedda	2026-04-10T17:55:51+00:00	97.5	58040.0	38304.0	39728.0	10000.0	0.66	0.684	1.63	1.627	0.0	0.0	-56301.0	-54703.0
130	TN450	256f4b68-22b7-40e2-b84b-27e5b929f6fa	2026-04-10T17:55:51+00:00	2.5	57456.0	38800.0	38720.0	10000.0	0.675	0.674	1.64	1.637	0.0	0.0	-55427.0	-55335.0
130	TN450	256f4b68-22b7-40e2-b84b-27e5b929f6fa	2026-04-10T17:55:51+00:00	50.0	57984.0	38608.0	35728.0	10000.0	0.666	0.616	1.635	1.632	0.0	0.0	-56195.0	-58901.0
130	TN450	256f4b68-22b7-40e2-b84b-27e5b929f6fa	2026-04-10T17:55:51+00:00	97.5	58320.0	38416.0	35056.0	10000.0	0.659	0.601	1.63	1.627	0.0	0.0	-56645.0	-59830.0
130	TN450	78f7fafa-f78b-4185-8a0d-d978e952c334	2026-04-10T17:55:51+00:00	2.5	57456.0	38800.0	38720.0	10000.0	0.675	0.674	1.64	1.637	0.0	0.0	-55427.0	-55335.0
130	TN450	78f7fafa-f78b-4185-8a0d-d978e952c334	2026-04-10T17:55:51+00:00	50.0	57984.0	38608.0	35728.0	10000.0	0.666	0.616	1.635	1.632	0.0	0.0	-56195.0	-58901.0
130	TN450	78f7fafa-f78b-4185-8a0d-d978e952c334	2026-04-10T17:55:51+00:00	97.5	58320.0	38416.0	35056.0	10000.0	0.659	0.601	1.63	1.627	0.0	0.0	-56645.0	-59830.0
130	TN450	ca44c2f4-bdf6-46c2-9f28-5b0e7c133dd9	2026-04-10T17:55:51+00:00	2.5	56732.0	39424.0	41024.0	10000.0	0.695	0.723	1.64	1.637	0.0	0.0	-53616.0	-51846.0
130	TN450	ca44c2f4-bdf6-46c2-9f28-5b0e7c133dd9	2026-04-10T17:55:51+00:00	50.0	57360.0	38864.0	39712.0	10000.0	0.678	0.692	1.635	1.632	0.0	0.0	-54919.0	-53899.0
130	TN450	ca44c2f4-bdf6-46c2-9f28-5b0e7c133dd9	2026-04-10T17:55:51+00:00	97.5	57904.0	38360.0	34944.0	10000.0	0.662	0.603	1.63	1.627	0.0	0.0	-56023.0	-59265.0
130	TN450	6292b412-7c56-4d26-80b1-9d1e0f0b9672	2026-04-10T17:55:51+00:00	2.5	57144.0	37796.0	39800.0	10000.0	0.661	0.696	1.64	1.637	0.0	0.0	-55920.0	-53744.0
130	TN450	6292b412-7c56-4d26-80b1-9d1e0f0b9672	2026-04-10T17:55:51+00:00	50.0	57880.0	37552.0	38616.0	10000.0	0.649	0.667	1.635	1.632	0.0	0.0	-57081.0	-55844.0
130	TN450	6292b412-7c56-4d26-80b1-9d1e0f0b9672	2026-04-10T17:55:51+00:00	97.5	58256.0	37240.0	36972.0	10000.0	0.639	0.635	1.63	1.627	0.0	0.0	-57717.0	-57810.0
130	TN450	72b7b972-7ade-41bb-86be-d2acfb0baf7e	2026-04-10T17:55:51+00:00	2.5	56704.0	38316.0	40112.0	10000.0	0.676	0.707	1.64	1.637	0.0	0.0	-54678.0	-52712.0
130	TN450	72b7b972-7ade-41bb-86be-d2acfb0baf7e	2026-04-10T17:55:51+00:00	50.0	57376.0	37912.0	35440.0	10000.0	0.661	0.618	1.635	1.632	0.0	0.0	-55897.0	-58197.0
130	TN450	72b7b972-7ade-41bb-86be-d2acfb0baf7e	2026-04-10T17:55:51+00:00	97.5	58032.0	37556.0	34176.0	10000.0	0.647	0.589	1.63	1.627	0.0	0.0	-57036.0	-60242.0
130	TN450	89513584-30ca-4463-a9dd-34e66b4e51e6	2026-04-10T17:55:51+00:00	2.5	57008.0	37936.0	38624.0	10000.0	0.665	0.678	1.64	1.637	0.0	0.0	-55557.0	-54698.0
130	TN450	89513584-30ca-4463-a9dd-34e66b4e51e6	2026-04-10T17:55:51+00:00	50.0	57648.0	37392.0	37536.0	10000.0	0.649	0.651	1.635	1.632	0.0	0.0	-56862.0	-56545.0
130	TN450	89513584-30ca-4463-a9dd-34e66b4e51e6	2026-04-10T17:55:51+00:00	97.5	58224.0	37072.0	36216.0	10000.0	0.637	0.622	1.63	1.627	0.0	0.0	-57833.0	-58514.0
130	TN450	70037aec-ef4f-44c9-91e3-11d75f3732dc	2026-04-10T17:55:51+00:00	2.5	56560.0	38476.0	40768.0	10000.0	0.68	0.721	1.64	1.637	0.0	0.0	-54282.0	-51820.0
130	TN450	70037aec-ef4f-44c9-91e3-11d75f3732dc	2026-04-10T17:55:51+00:00	50.0	57360.0	37960.0	39960.0	10000.0	0.662	0.697	1.635	1.632	0.0	0.0	-55823.0	-53651.0
130	TN450	70037aec-ef4f-44c9-91e3-11d75f3732dc	2026-04-10T17:55:51+00:00	97.5	57928.0	37560.0	38112.0	10000.0	0.648	0.658	1.63	1.627	0.0	0.0	-56862.0	-56136.0
130	TN450	fd79ded9-47ae-41fa-b4b7-0572ecb81349	2026-04-10T17:55:51+00:00	2.5	56872.0	38560.0	39952.0	10000.0	0.678	0.702	1.64	1.637	0.0	0.0	-54710.0	-53147.0
130	TN450	fd79ded9-47ae-41fa-b4b7-0572ecb81349	2026-04-10T17:55:51+00:00	50.0	57392.0	38144.0	39248.0	10000.0	0.665	0.684	1.635	1.632	0.0	0.0	-55691.0	-54415.0
130	TN450	fd79ded9-47ae-41fa-b4b7-0572ecb81349	2026-04-10T17:55:51+00:00	97.5	58064.0	37616.0	38288.0	10000.0	0.648	0.659	1.63	1.627	0.0	0.0	-57028.0	-56182.0
130	TN450	e454b4d5-ea97-433b-b88a-eec0dc6a85fd	2026-04-10T17:55:51+00:00	2.5	56972.0	38608.0	39124.0	10000.0	0.678	0.687	1.64	1.637	0.0	0.0	-54826.0	-54139.0
